Date,price,Open,High,Low,Close,Volume ,bb_upper_ta,bb_lower_ta,sma05_ta,sma20_ta,sma60_ta,sma120_ta,sma240_ta,Recent_high,aroon_up_ta,aroon_downp_ta,ppo_histogram,SMA_20_turn,SMA_60_turn,Recent_low,account_balance,deposit,cash,portfolio_value,shares,rate,invested_amount,signal,rsi_ta,stochk_ta,stochd_ta,stock_ticker
2022-03-11,144.80,150.12,150.40,144.51,144.80,6524400,164.78,131.28,146.23,153.62,,,,184.37,20.00,88.00,-0.35,False,False,142.27,27689457.11,0,771136.55,26918320.56,143.00,-16.09,33000000,,39.86,25.91,32.24,SOXX
2022-03-14,140.11,144.37,145.12,139.45,140.11,5683800,165.49,127.68,145.79,152.89,,,,184.37,16.00,100.00,-0.55,False,False,140.11,26818204.04,0,406841.90,26411362.14,145.00,-18.73,33000000,week +buy 50% ,36.46,14.83,28.34,SOXX
2022-03-15,146.55,141.52,146.90,140.63,146.55,3980400,165.34,126.75,146.10,152.47,,,,184.37,12.00,96.00,-0.35,False,False,140.11,28032144.42,0,406841.90,27625302.52,145.00,-15.05,33000000,,43.58,16.11,25.15,SOXX
2022-03-16,154.10,149.04,154.12,147.42,154.10,4868700,163.90,128.23,146.71,152.01,,,,184.37,8.00,92.00,0.14,False,False,140.11,29454693.03,0,406841.90,29047851.13,145.00,-10.74,33000000,,50.57,30.40,23.65,SOXX
2022-03-17,155.05,152.35,155.05,151.18,155.05,4133100,162.39,130.00,148.12,151.59,,,,184.37,4.00,88.00,0.50,False,False,140.11,29633767.47,0,406841.90,29226925.57,145.00,-10.20,33000000,,51.38,53.12,24.99,SOXX
2022-03-18,158.08,153.97,158.72,153.02,158.08,5004600,162.52,129.87,150.78,151.63,,,,184.37,0.00,84.00,0.85,False,False,140.11,30204292.31,0,406841.90,29797450.41,145.00,-8.47,33000000,,53.99,74.52,28.82,SOXX
2022-03-21,157.76,157.47,159.06,154.94,157.76,4801500,162.83,129.57,154.31,151.74,,,,184.37,0.00,80.00,1.04,False,False,140.11,30145230.74,0,406841.90,29738388.84,145.00,-8.65,33000000,week +buy 50% ,53.67,85.16,35.39,SOXX
2022-03-22,158.64,157.48,160.51,157.32,158.64,2886600,163.38,129.09,156.73,151.95,,,,184.37,8.00,76.00,1.15,False,False,140.11,30309854.76,0,406841.90,29903012.86,145.00,-8.15,33000000,,54.48,91.91,43.40,SOXX
2022-03-23,154.64,157.19,159.11,154.60,154.64,3530400,163.61,129.18,156.83,152.13,,,,184.37,4.00,72.00,1.01,False,False,140.11,29556481.71,0,406841.90,29149639.81,145.00,-10.43,33000000,,50.15,84.91,50.20,SOXX
2022-03-24,162.14,155.94,162.27,155.30,162.14,5002500,164.58,128.11,158.25,152.42,,,,184.37,0.00,68.00,1.20,True,False,140.11,30970231.71,0,406841.90,30563389.81,145.00,-6.15,33000000,,57.05,87.55,56.44,SOXX
2022-03-25,161.77,161.96,162.40,159.09,161.77,3103200,165.07,127.54,158.99,152.56,,,,184.37,100.00,64.00,1.24,True,False,140.11,30901114.79,0,406841.90,30494272.89,145.00,-6.36,33000000,,56.64,89.61,62.81,SOXX
2022-03-28,163.03,160.80,163.03,158.49,163.03,2735700,165.93,126.57,160.04,152.81,,,,184.37,100.00,60.00,1.26,True,False,140.11,31137996.71,0,406841.90,30731154.81,145.00,-5.64,33000000,week +buy 50% ,57.76,98.90,71.22,SOXX
2022-03-29,166.77,165.63,167.03,163.40,166.77,3093600,167.98,124.62,161.67,153.53,160.16,,,184.37,100.00,56.00,1.37,True,False,140.11,31842357.88,0,406841.90,31435515.98,145.00,-3.51,33000000,,61.01,98.77,79.48,SOXX
2022-03-30,161.43,165.48,166.06,160.58,161.43,3269100,168.53,124.17,163.03,153.74,159.78,,,184.37,96.00,52.00,1.15,True,False,140.11,30837025.36,0,406841.90,30430183.46,145.00,-6.55,33000000,,54.56,92.92,85.74,SOXX
2022-03-31,157.76,161.31,162.03,157.34,157.76,3369300,168.83,124.16,162.15,153.94,159.35,,,184.37,92.00,48.00,0.80,True,False,140.11,30144600.96,0,406841.90,29737759.06,145.00,-8.65,33000000,,50.60,81.71,88.60,SOXX
2022-04-01,154.70,158.43,158.80,152.39,154.70,5391900,168.95,124.65,160.74,154.18,158.97,,,184.37,88.00,44.00,0.41,True,False,140.11,30568421.30,0,1406841.90,29161579.40,145.00,-10.09,34000000,Monthly invest,47.50,67.13,87.86,SOXX
2022-04-04,157.22,155.11,157.44,154.52,157.22,2705100,168.69,127.41,159.58,154.93,158.61,,,184.37,84.00,40.00,0.25,True,False,140.11,31042182.31,0,793696.93,30248485.38,148.00,-8.70,34000000,week +buy 50% ,50.20,62.03,85.54,SOXX
2022-04-05,149.98,155.93,156.06,149.58,149.98,4054800,168.38,128.78,156.22,155.18,158.21,,,184.37,80.00,36.00,-0.16,True,False,140.11,29649848.16,0,793696.93,28856151.23,148.00,-12.79,34000000,,43.30,52.63,81.62,SOXX
2022-04-06,146.25,146.67,148.91,145.00,146.25,4836900,168.60,127.62,153.18,154.94,157.75,,,184.37,76.00,32.00,-0.57,True,False,140.11,28932196.93,0,793696.93,28138500.00,148.00,-14.91,34000000,,40.23,42.41,77.37,SOXX
2022-04-07,146.57,146.05,147.88,143.50,146.57,3511800,168.68,127.23,150.94,154.87,157.24,,,184.37,72.00,28.00,-0.79,True,False,140.11,28993766.27,0,793696.93,28200069.35,148.00,-14.72,34000000,,40.62,29.54,71.57,SOXX
2022-04-08,142.93,145.35,145.41,142.70,142.93,4500300,168.88,126.55,148.59,154.77,156.65,,,184.37,68.00,24.00,-1.04,False,False,140.11,28294070.39,0,793696.93,27500373.46,148.00,-16.78,34000000,,37.63,21.02,64.71,SOXX
2022-04-11,140.00,140.82,142.00,139.67,140.00,4291800,168.90,126.50,145.15,154.77,156.08,,,184.37,64.00,20.00,-1.27,False,False,140.00,27729057.00,0,429705.57,27299351.43,150.00,-18.44,34000000,week +buy 50% ,35.36,13.20,56.14,SOXX
2022-04-12,139.57,142.96,144.01,138.84,139.57,5894700,169.65,123.96,143.06,154.42,155.43,,,184.37,60.00,100.00,-1.36,False,False,139.57,27645856.94,0,429705.57,27216151.36,150.00,-18.69,34000000,,35.03,5.46,46.81,SOXX
2022-04-13,142.57,140.47,143.56,139.61,142.57,3309000,169.93,121.67,142.33,153.84,154.97,,,184.37,56.00,96.00,-1.22,False,False,139.57,28231505.70,0,429705.57,27801800.13,150.00,-16.97,34000000,,39.32,5.67,38.08,SOXX
2022-04-14,138.63,143.50,143.54,138.45,138.63,5903400,170.40,118.27,140.74,153.02,154.52,,,184.37,52.00,100.00,-1.23,False,False,138.63,27462556.55,0,429705.57,27032850.98,150.00,-19.23,34000000,,35.96,5.49,30.46,SOXX
2022-04-18,141.03,137.94,142.28,137.77,141.03,3630300,170.14,116.24,140.36,152.17,154.20,,,184.37,48.00,100.00,-1.05,False,False,138.63,27930555.38,0,246366.58,27684188.80,151.00,-17.85,34000000,week +buy 50% ,39.36,8.34,24.58,SOXX
2022-04-19,144.12,140.47,144.42,139.75,144.12,3036600,169.59,115.29,141.18,151.49,153.98,,,184.37,44.00,96.00,-0.74,False,False,138.63,28537121.59,0,246366.58,28290755.02,151.00,-16.07,34000000,,43.52,11.16,19.49,SOXX
2022-04-20,143.80,146.40,147.67,143.29,143.80,3826200,168.83,114.58,142.03,150.75,153.72,,,184.37,40.00,92.00,-0.50,False,False,138.63,28474307.16,0,246366.58,28227940.59,151.00,-16.25,34000000,,43.19,17.83,16.01,SOXX
2022-04-21,139.96,145.57,147.19,139.24,139.96,3600300,168.59,112.86,141.51,150.01,153.50,,,184.37,36.00,88.00,-0.47,False,False,138.63,27721168.84,0,246366.58,27474802.27,151.00,-18.47,34000000,,39.33,16.61,13.43,SOXX
2022-04-22,136.85,139.74,140.52,136.62,136.85,4569000,167.29,111.66,141.15,148.75,153.18,,,184.37,32.00,100.00,-0.55,False,False,136.85,27110022.75,0,246366.58,26863656.18,151.00,-20.26,34000000,,36.49,9.63,11.44,SOXX
2022-04-25,139.16,135.73,139.20,135.33,139.16,6353700,165.60,111.66,140.78,147.62,153.02,,,184.37,28.00,100.00,-0.45,False,False,136.85,27564128.26,0,246366.58,27317761.68,151.00,-18.93,34000000,week +buy 50% ,39.96,6.79,10.02,SOXX
2022-04-26,132.99,137.28,137.52,132.84,132.99,5844000,163.71,110.93,138.55,146.12,152.71,,,184.37,24.00,100.00,-0.62,False,False,132.99,26352957.65,0,246366.58,26106591.07,151.00,-22.49,34000000,,34.54,4.44,9.14,SOXX
2022-04-27,132.27,131.53,135.57,131.23,132.27,4350300,160.22,112.73,136.25,144.39,152.25,,,184.37,20.00,100.00,-0.71,False,False,132.27,26210312.52,0,246366.58,25963945.95,151.00,-22.91,34000000,,33.95,5.18,9.11,SOXX
2022-04-28,139.56,134.92,141.05,133.22,139.56,4923300,157.17,115.55,136.17,143.30,151.89,,,184.37,16.00,96.00,-0.37,False,False,132.27,27641341.09,0,246366.58,27394974.52,151.00,-18.70,34000000,,44.17,10.16,9.56,SOXX
2022-04-29,133.59,137.60,140.27,133.21,133.59,4188300,154.88,116.51,135.51,142.09,151.36,,,184.37,12.00,92.00,-0.39,False,False,132.27,26470738.83,0,246366.58,26224372.25,151.00,-22.14,34000000,,38.87,12.86,10.30,SOXX
2022-05-02,138.05,133.72,138.21,132.67,138.05,4635300,152.75,118.26,135.29,141.26,151.03,,,184.37,8.00,88.00,-0.15,False,False,132.27,28346235.06,0,707958.59,27638276.47,154.00,-19.01,35000000,week +buy 50% Monthly invest,44.25,20.55,11.52,SOXX
2022-05-03,139.20,137.69,140.29,136.73,139.20,2300100,149.23,122.59,136.53,140.35,150.70,,,184.37,4.00,84.00,0.09,False,False,132.27,28575132.13,0,707958.59,27867173.53,154.00,-18.36,35000000,,45.58,22.23,12.63,SOXX
2022-05-04,144.60,140.23,144.84,135.90,144.60,4259400,148.06,124.13,139.00,140.09,150.46,,,184.37,0.00,80.00,0.51,False,False,132.27,29656210.73,0,707958.59,28948252.13,154.00,-15.27,35000000,,51.44,44.58,15.30,SOXX
2022-05-05,137.59,142.00,142.22,135.54,137.59,4597200,147.17,124.62,138.61,139.65,150.04,,,184.37,0.00,76.00,0.45,False,False,132.27,28254144.86,0,707958.59,27546186.27,154.00,-19.27,35000000,,44.71,48.64,18.50,SOXX
2022-05-06,136.37,136.33,139.40,133.79,136.37,3950400,146.08,125.28,139.16,139.14,149.51,,,184.37,0.00,72.00,0.36,False,False,132.27,28008565.73,0,707958.59,27300607.13,154.00,-19.98,35000000,,43.64,48.36,22.38,SOXX
2022-05-09,129.42,133.42,135.05,128.66,129.42,5058600,146.36,122.68,137.44,138.47,148.95,,,184.37,0.00,100.00,-0.01,False,False,129.42,26618511.26,0,371457.91,26247053.35,156.00,-23.95,35000000,week +buy 50% ,38.05,24.48,24.15,SOXX
2022-05-10,132.37,133.33,134.81,129.48,132.37,4476600,146.37,121.51,136.07,138.09,148.58,,,184.37,0.00,96.00,-0.09,False,False,129.42,27215418.38,0,371457.91,26843960.47,156.00,-22.24,35000000,,41.47,18.24,25.53,SOXX
2022-05-11,128.46,131.24,134.33,128.08,128.46,5066100,146.78,119.03,132.84,137.53,148.14,,,184.37,0.00,100.00,-0.29,False,False,128.46,26422469.57,0,371457.91,26051011.66,156.00,-24.51,35000000,,38.44,8.46,25.86,SOXX
2022-05-12,129.24,126.87,130.31,125.78,129.24,5345100,146.48,117.64,131.17,136.86,147.57,,,184.37,0.00,100.00,-0.35,False,False,128.46,26580653.37,0,371457.91,26209195.46,156.00,-24.06,35000000,,39.39,12.40,26.08,SOXX
2022-05-13,135.83,131.50,136.78,130.81,135.83,4724400,146.31,117.55,131.06,136.72,147.11,,,184.37,0.00,96.00,-0.03,False,False,128.46,27918456.83,0,371457.91,27546998.92,156.00,-20.23,35000000,,46.88,21.21,26.92,SOXX
2022-05-16,133.77,134.45,135.87,133.26,133.77,2372400,145.82,117.45,131.93,136.36,146.72,,,184.37,28.00,92.00,0.10,False,False,128.46,27499337.17,0,197561.25,27301775.92,157.00,-21.43,35000000,week +buy 50% ,45.00,32.74,28.14,SOXX
2022-05-17,140.26,137.26,140.62,136.74,140.26,3193200,145.13,118.25,133.51,136.17,146.47,,,184.37,24.00,88.00,0.51,False,False,128.46,28825308.12,0,197561.25,28627746.88,157.00,-17.64,35000000,,51.56,49.53,30.87,SOXX
2022-05-18,133.19,137.95,139.86,132.63,133.19,3581100,143.96,118.99,134.46,135.64,146.11,,,184.37,20.00,84.00,0.43,False,False,128.46,27382319.70,0,197561.25,27184758.45,157.00,-21.76,35000000,,45.24,45.77,30.98,SOXX
2022-05-19,132.39,132.54,135.79,131.23,132.39,3303300,143.45,118.88,135.09,135.26,145.80,,,184.37,16.00,80.00,0.35,False,False,128.46,27217681.21,0,197561.25,27020119.96,157.00,-22.24,35000000,,44.57,45.16,30.64,SOXX
2022-05-20,132.32,134.99,135.00,126.39,132.32,4083900,143.28,118.53,134.39,135.03,145.40,,,184.37,12.00,76.00,0.29,False,False,128.46,27203392.78,0,197561.25,27005831.53,157.00,-22.28,35000000,,44.50,34.54,29.26,SOXX
2022-05-23,132.89,131.29,133.24,130.28,132.89,3639300,142.79,118.57,134.21,134.72,144.96,,,184.37,8.00,72.00,0.29,False,False,128.46,27319731.21,0,197561.25,27122169.96,157.00,-21.94,35000000,week +buy 50% ,45.17,35.43,30.35,SOXX
2022-05-24,129.65,130.75,131.19,128.17,129.65,2865600,142.89,117.86,132.09,134.55,144.49,,,184.37,4.00,68.00,0.14,False,False,128.46,26659125.02,0,197561.25,26461563.78,157.00,-23.83,35000000,,42.08,30.65,31.59,SOXX
2022-05-25,131.98,128.77,133.22,128.65,131.98,2512500,142.90,117.81,131.84,134.54,144.15,,,184.37,0.00,64.00,0.18,False,False,128.46,27135360.33,0,197561.25,26937799.08,157.00,-22.47,35000000,,45.00,30.06,33.75,SOXX
2022-05-26,137.14,130.75,137.75,130.54,137.14,2966700,142.55,118.15,132.80,134.42,143.82,,,184.37,0.00,60.00,0.45,False,False,128.46,28187835.04,0,197561.25,27990273.80,157.00,-19.46,35000000,,50.90,37.50,36.26,SOXX
2022-05-27,142.78,139.30,143.02,139.30,142.78,3165600,143.77,117.08,134.89,134.87,143.63,,,184.37,32.00,56.00,0.89,False,False,128.46,29338959.04,0,197561.25,29141397.80,157.00,-16.17,35000000,,56.40,60.46,40.19,SOXX
2022-05-31,142.05,142.53,143.31,139.87,142.05,2807100,144.42,116.39,136.72,135.07,143.50,,,184.37,28.00,52.00,1.10,True,False,128.46,29189284.76,0,197561.25,28991723.51,157.00,-16.60,35000000,,55.53,78.06,44.72,SOXX
2022-06-01,139.79,142.77,143.49,137.86,139.79,2466000,144.50,116.31,138.75,135.10,143.46,,,184.37,24.00,48.00,1.08,True,False,128.46,29729380.92,0,652367.24,29077013.68,160.00,-17.42,36000000,week +buy 50% Monthly invest,52.83,82.70,48.03,SOXX
2022-06-02,144.66,139.31,144.81,139.04,144.66,2005800,144.52,116.28,141.28,135.11,143.46,,,184.37,20.00,44.00,1.25,True,False,128.46,30742339.88,0,464304.91,30278034.97,161.00,-14.60,36000000,week +buy 50% ,57.62,86.05,52.06,SOXX
2022-06-03,140.34,141.53,142.33,139.69,140.34,2065500,144.88,115.98,141.92,135.24,143.28,,,184.37,16.00,40.00,1.10,True,False,128.46,29836769.94,0,281867.24,29554902.70,162.00,-17.12,36000000,week +buy 50% ,52.51,83.10,55.86,SOXX
2022-06-06,140.58,143.29,143.76,139.65,140.58,2241900,145.36,115.65,141.48,135.46,143.16,,,184.37,12.00,36.00,0.97,True,False,128.46,29888015.66,0,281867.24,29606148.42,162.00,-16.98,36000000,week +buy 50% ,52.77,84.52,60.85,SOXX
2022-06-07,141.70,138.91,142.10,137.84,141.70,1866600,145.92,116.37,141.42,136.07,143.10,,,184.37,8.00,32.00,0.89,True,False,128.46,30124590.43,0,281867.24,29842723.19,162.00,-16.32,36000000,,53.99,79.33,65.24,SOXX
2022-06-08,138.69,140.93,141.50,137.64,138.69,3396000,146.15,116.86,141.19,136.39,143.08,,,184.37,4.00,28.00,0.66,True,False,128.46,29489278.05,0,281867.24,29207410.81,162.00,-18.09,36000000,,50.23,76.44,69.82,SOXX
2022-06-09,134.55,137.28,139.68,134.54,134.55,2517000,145.80,118.47,139.17,136.69,142.88,,,184.37,0.00,24.00,0.29,True,False,128.46,28617394.05,0,281867.24,28335526.81,162.00,-20.51,36000000,,45.55,65.87,73.40,SOXX
